"SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","Condition","RewardedOrNot"
"3",113,"0","0","0","1",0.025,5.825,"control","1"
"3",114,"0","0","0","1",0.025,5.85,"control","1"
"3",115,"0","1","1","1",0.025,5.875,"control","1"
"3",116,"0","0","0","1",0.025,5.9,"control","1"
"3",117,"0","1","0","0",0,5.9,"control","0"
"3",118,"0","0","0","1",0.025,5.925,"control","1"
"3",119,"0","0","0","1",0.025,5.95,"control","1"
"3",120,"0","1","1","1",0.025,5.975,"control","1"
"3",121,"0","0","0","1",0.025,6,"control","1"
"3",122,"0","1","0","0",0,6,"control","0"
"3",123,"0","1","1","1",0.025,6.025,"control","1"
"3",124,"0","1","1","1",0.025,6.05,"control","1"
"3",125,"0","1","0","0",0,6.05,"control","0"
"3",126,"0","0","1","0",0,6.05,"control","0"
"3",127,"0","0","1","0",0,6.05,"control","0"
"3",128,"0","0","0","1",0.025,6.075,"control","1"
"3",129,"0","0","0","1",0.025,6.1,"control","1"
"3",130,"0","0","0","1",0.025,6.125,"control","1"
"3",131,"0","1","0","0",0,6.125,"control","0"
"3",132,"0","1","1","1",0.025,6.15,"control","1"
"3",133,"0","0","0","1",0.025,6.175,"control","1"
"3",134,"0","0","0","1",0.025,6.2,"control","1"
"3",135,"0","1","0","0",0,6.2,"control","0"
"3",136,"0","0","0","1",0.025,6.225,"control","1"
"3",137,"0","0","1","0",0,6.225,"control","0"
"3",138,"0","0","0","1",0.025,6.25,"control","1"
"3",139,"0","1","1","1",0.025,6.275,"control","1"
"3",140,"0","0","0","1",0.025,6.3,"control","1"
"3",141,"0","1","1","1",0.025,6.325,"control","1"
"3",142,"0","0","0","1",0.025,6.35,"control","1"
"3",143,"0","1","1","1",0.025,6.375,"control","1"
"3",144,"0","0","1","0",0,6.375,"control","0"
"3",145,"0","0","1","0",0,6.375,"control","0"
"3",146,"0","0","0","1",0.025,6.4,"control","1"
"3",147,"0","1","0","0",0,6.4,"control","0"
"3",148,"0","1","1","1",0.025,6.425,"control","1"
"3",149,"0","1","1","1",0.025,6.45,"control","1"
"3",150,"0","0","0","1",0.025,6.475,"control","1"
"3",151,"0","0","0","1",0.025,6.5,"control","1"
"3",152,"0","1","0","0",0,6.5,"control","0"
"3",153,"0","0","1","0",0,6.5,"control","0"
"3",154,"0","0","1","0",0,6.5,"control","0"
"3",155,"0","1","1","1",0.025,6.525,"control","1"
"3",156,"0","0","1","0",0,6.525,"control","0"
"3",157,"0","1","1","1",0.025,6.55,"control","1"
"3",158,"0","1","1","1",0.025,6.575,"control","1"
"3",159,"0","1","1","1",0.025,6.6,"control","1"
"3",160,"0","0","1","0",0,6.6,"control","0"
"3",161,"0","1","0","0",0,6.6,"control","0"
"3",162,"0","1","1","1",0.025,6.625,"control","1"
"3",163,"0","1","1","1",0.025,6.65,"control","1"
"3",164,"0","0","0","1",0.025,6.675,"control","1"
"3",165,"0","0","0","1",0.025,6.7,"control","1"
"3",166,"0","0","0","1",0.025,6.725,"control","1"
"3",167,"0","0","0","1",0.025,6.75,"control","1"
"3",168,"0","0","0","1",0.025,6.775,"control","1"
"3",169,"0","1","1","1",0.025,6.8,"control","1"
"3",170,"0","1","1","1",0.025,6.825,"control","1"
"3",171,"0","0","0","1",0.025,6.85,"control","1"
"3",172,"0","0","0","1",0.025,6.875,"control","1"
"3",173,"0","0","0","1",0.025,6.9,"control","1"
"3",174,"0","0","0","1",0.025,6.925,"control","1"
"3",175,"0","0","0","1",0.025,6.95,"control","1"
"3",176,"0","1","1","1",0.025,6.975,"control","1"
"3",177,"0","1","1","1",0.025,7,"control","1"
"3",178,"0","0","0","1",0.025,7.025,"control","1"
"3",179,"0","1","1","1",0.025,7.05,"control","1"
"3",180,"0","1","0","0",0,7.05,"control","0"
"3",181,"0","0","1","0",0,7.05,"control","0"
"3",182,"0","0","1","0",0,7.05,"control","0"
"3",183,"0","1","1","1",0.025,7.075,"control","1"
"3",184,"0","0","0","1",0.025,7.1,"control","1"
"3",185,"0","1","0","0",0,7.1,"control","0"
"3",186,"0","1","1","1",0.025,7.125,"control","1"
"3",187,"0","0","0","1",0.025,7.15,"control","1"
"3",188,"0","1","0","0",0,7.15,"control","0"
"3",189,"0","0","1","0",0,7.15,"control","0"
"3",190,"0","1","1","1",0.025,7.175,"control","1"
"3",191,"0","1","1","1",0.025,7.2,"control","1"
"3",192,"0","1","1","1",0.025,7.225,"control","1"
"3",193,"0","1","0","0",0,7.225,"control","0"
"3",194,"0","1","1","1",0.025,7.25,"control","1"
"3",195,"0","0","0","1",0.025,7.275,"control","1"
"3",196,"0","0","0","1",0.025,7.3,"control","1"
"3",197,"0","0","0","1",0.025,7.325,"control","1"
"3",198,"0","0","0","1",0.025,7.35,"control","1"
"3",199,"0","0","0","1",0.025,7.375,"control","1"
"3",200,"0","1","0","0",0,7.375,"control","0"
"4",1,"0","0","0","1",0.025,4.025,"control","1"
"4",2,"0","0","0","1",0.025,4.05,"control","1"
"4",3,"0","0","0","1",0.025,4.075,"control","1"
"4",4,"0","1","0","0",0,4.075,"control","0"
"4",5,"0","0","0","1",0.025,4.1,"control","1"
"4",6,"0","0","0","1",0.025,4.125,"control","1"
"4",7,"0","1","0","0",0,4.125,"control","0"
"4",8,"0","0","1","0",0,4.125,"control","0"
"4",9,"0","0","0","1",0.025,4.15,"control","1"
"4",10,"0","0","1","0",0,4.15,"control","0"
"4",11,"0","0","0","1",0.025,4.175,"control","1"
"4",12,"0","0","1","0",0,4.175,"control","0"
"4",13,"0","1","0","0",0,4.175,"control","0"
"4",14,"0","0","1","0",0,4.175,"control","0"
"4",15,"0","0","0","1",0.025,4.2,"control","1"
"4",16,"0","0","1","0",0,4.2,"control","0"
"4",17,"0","1","0","0",0,4.2,"control","0"
"4",18,"0","0","1","0",0,4.2,"control","0"
"4",19,"0","0","0","1",0.025,4.225,"control","1"
"4",20,"0","1","0","0",0,4.225,"control","0"
"4",21,"0","1","1","1",0.025,4.25,"control","1"
"4",22,"0","0","1","0",0,4.25,"control","0"
"4",23,"0","1","1","1",0.025,4.275,"control","1"
"4",24,"0","0","0","1",0.025,4.3,"control","1"
"4",25,"0","1","0","0",0,4.3,"control","0"
"4",26,"0","0","0","1",0.025,4.325,"control","1"
"4",27,"0","0","1","0",0,4.325,"control","0"
"4",28,"0","1","0","0",0,4.325,"control","0"
"4",29,"0","1","1","1",0.025,4.35,"control","1"
"4",30,"0","1","1","1",0.025,4.375,"control","1"
"4",31,"0","0","1","0",0,4.375,"control","0"
"4",32,"0","1","0","0",0,4.375,"control","0"
"4",33,"0","1","1","1",0.025,4.4,"control","1"
"4",34,"0","1","0","0",0,4.4,"control","0"
"4",35,"0","1","1","1",0.025,4.425,"control","1"
"4",36,"0","0","0","1",0.025,4.45,"control","1"
"4",37,"0","1","0","0",0,4.45,"control","0"
"4",38,"0","1","1","1",0.025,4.475,"control","1"
"4",39,"0","0","0","1",0.025,4.5,"control","1"
"4",40,"0","0","1","0",0,4.5,"control","0"
"4",41,"0","0","0","1",0.025,4.525,"control","1"
"4",42,"0","1","1","1",0.025,4.55,"control","1"
"4",43,"0","0","1","0",0,4.55,"control","0"
"4",44,"0","1","0","0",0,4.55,"control","0"
"4",45,"0","1","1","1",0.025,4.575,"control","1"
"4",46,"0","0","0","1",0.025,4.6,"control","1"
"4",47,"0","1","0","0",0,4.6,"control","0"
"4",48,"0","1","1","1",0.025,4.625,"control","1"
"4",49,"0","0","1","0",0,4.625,"control","0"
"4",50,"0","1","0","0",0,4.625,"control","0"
"4",51,"0","0","1","0",0,4.625,"control","0"
"4",52,"0","0","0","1",0.025,4.65,"control","1"
"4",53,"0","0","1","0",0,4.65,"control","0"
"4",54,"0","1","0","0",0,4.65,"control","0"
"4",55,"0","0","0","1",0.025,4.675,"control","1"
"4",56,"0","1","0","0",0,4.675,"control","0"
"4",57,"0","0","1","0",0,4.675,"control","0"
"4",58,"0","1","0","0",0,4.675,"control","0"
"4",59,"0","1","1","1",0.025,4.7,"control","1"
"4",60,"0","0","0","1",0.025,4.725,"control","1"
"4",61,"0","1","0","0",0,4.725,"control","0"
"4",62,"0","1","1","1",0.025,4.75,"control","1"
"4",63,"0","1","1","1",0.025,4.775,"control","1"
"4",64,"0","0","1","0",0,4.775,"control","0"
"4",65,"0","1","0","0",0,4.775,"control","0"
"4",66,"0","0","1","0",0,4.775,"control","0"
"4",67,"0","1","0","0",0,4.775,"control","0"
"4",68,"0","1","1","1",0.025,4.8,"control","1"
"4",69,"0","1","1","1",0.025,4.825,"control","1"
"4",70,"0","0","1","0",0,4.825,"control","0"
"4",71,"0","1","0","0",0,4.825,"control","0"
"4",72,"0","0","1","0",0,4.825,"control","0"
"4",73,"0","0","1","0",0,4.825,"control","0"
"4",74,"0","0","1","0",0,4.825,"control","0"
"4",75,"0","1","0","0",0,4.825,"control","0"
"4",76,"0","0","1","0",0,4.825,"control","0"
"4",77,"0","0","0","1",0.025,4.85,"control","1"
"4",78,"0","1","0","0",0,4.85,"control","0"
"4",79,"0","0","1","0",0,4.85,"control","0"
"4",80,"0","0","0","1",0.025,4.875,"control","1"
"4",81,"0","1","1","1",0.025,4.9,"control","1"
"4",82,"0","1","0","0",0,4.9,"control","0"
"4",83,"0","1","1","1",0.025,4.925,"control","1"
"4",84,"0","1","0","0",0,4.925,"control","0"
"4",85,"0","1","1","1",0.025,4.95,"control","1"
"4",86,"0","0","0","1",0.025,4.975,"control","1"
"4",87,"0","1","1","1",0.025,5,"control","1"
"4",88,"0","1","0","0",0,5,"control","0"
"4",89,"0","1","1","1",0.025,5.025,"control","1"
"4",90,"0","0","0","1",0.025,5.05,"control","1"
"4",91,"0","0","0","1",0.025,5.075,"control","1"
"4",92,"0","0","0","1",0.025,5.1,"control","1"
"4",93,"0","1","0","0",0,5.1,"control","0"
"4",94,"0","0","0","1",0.025,5.125,"control","1"
"4",95,"0","0","0","1",0.025,5.15,"control","1"
"4",96,"0","1","0","0",0,5.15,"control","0"
"4",97,"0","0","1","0",0,5.15,"control","0"
"4",98,"0","1","0","0",0,5.15,"control","0"
"4",99,"0","1","1","1",0.025,5.175,"control","1"
"4",100,"0","1","1","1",0.025,5.2,"control","1"
"4",101,"1","1","1","1",0.025,5.225,"control","1"
"4",102,"1","1","1","1",0.025,5.25,"control","1"
"4",103,"1","0","1","0",0,5.25,"control","0"
"4",104,"1","1","1","1",0.025,5.275,"control","1"
"4",105,"1","1","0","0",0,5.275,"control","0"
"4",106,"1","0","0","1",0.025,5.3,"control","1"
"4",107,"1","0","1","0",0,5.3,"control","0"
"4",108,"1","1","1","1",0.025,5.325,"control","1"
"4",109,"1","0","1","0",0,5.325,"control","0"
"4",110,"1","1","0","0",0,5.325,"control","0"
"4",111,"1","0","0","1",0.025,5.35,"control","1"
"4",112,"1","1","1","1",0.025,5.375,"control","1"
"4",113,"1","0","0","1",0.025,5.4,"control","1"
"4",114,"1","0","0","1",0.025,5.425,"control","1"
"4",115,"1","0","1","0",0,5.425,"control","0"
"4",116,"1","1","1","1",0.025,5.45,"control","1"
"4",117,"1","1","1","1",0.025,5.475,"control","1"
"4",118,"1","0","1","0",0,5.475,"control","0"
"4",119,"1","1","1","1",0.025,5.5,"control","1"
"4",120,"1","1","0","0",0,5.5,"control","0"
"4",121,"1","1","1","1",0.025,5.525,"control","1"
"4",122,"1","0","0","1",0.025,5.55,"control","1"
"4",123,"1","1","0","0",0,5.55,"control","0"
"4",124,"1","1","1","1",0.025,5.575,"control","1"
"4",125,"1","1","1","1",0.025,5.6,"control","1"
"4",126,"1","1","0","0",0,5.6,"control","0"
"4",127,"1","1","0","0",0,5.6,"control","0"
"4",128,"1","0","0","1",0.025,5.625,"control","1"
"4",129,"1","1","0","0",0,5.625,"control","0"
"4",130,"1","0","0","1",0.025,5.65,"control","1"
"4",131,"1","0","1","0",0,5.65,"control","0"
"4",132,"1","1","1","1",0.025,5.675,"control","1"
"4",133,"1","1","0","0",0,5.675,"control","0"
"4",134,"1","0","1","0",0,5.675,"control","0"
"4",135,"1","1","1","1",0.025,5.7,"control","1"
"4",136,"1","1","0","0",0,5.7,"control","0"
"4",137,"1","0","0","1",0.025,5.725,"control","1"
"4",138,"1","0","0","1",0.025,5.75,"control","1"
"4",139,"1","0","0","1",0.025,5.775,"control","1"
"4",140,"1","1","0","0",0,5.775,"control","0"
"4",141,"1","0","0","1",0.025,5.8,"control","1"
"4",142,"1","0","1","0",0,5.8,"control","0"
"4",143,"1","0","1","0",0,5.8,"control","0"
"4",144,"1","0","1","0",0,5.8,"control","0"
"4",145,"1","0","0","1",0.025,5.825,"control","1"
"4",146,"1","1","0","0",0,5.825,"control","0"
"4",147,"1","1","0","0",0,5.825,"control","0"
"4",148,"1","1","0","0",0,5.825,"control","0"
"4",149,"1","0","1","0",0,5.825,"control","0"
"4",150,"1","0","1","0",0,5.825,"control","0"
"4",151,"1","0","1","0",0,5.825,"control","0"
"4",152,"1","1","1","1",0.025,5.85,"control","1"
"4",153,"1","0","0","1",0.025,5.875,"control","1"
"4",154,"1","0","0","1",0.025,5.9,"control","1"
"4",155,"1","1","0","0",0,5.9,"control","0"
"4",156,"1","1","0","0",0,5.9,"control","0"
"4",157,"1","1","1","1",0.025,5.925,"control","1"
"4",158,"1","0","1","0",0,5.925,"control","0"
"4",159,"1","0","0","1",0.025,5.95,"control","1"
"4",160,"1","1","0","0",0,5.95,"control","0"
"4",161,"1","0","0","1",0.025,5.975,"control","1"
"4",162,"1","0","0","1",0.025,6,"control","1"
"4",163,"1","0","0","1",0.025,6.025,"control","1"
"4",164,"1","0","0","1",0.025,6.05,"control","1"
"4",165,"1","0","0","1",0.025,6.075,"control","1"
"4",166,"1","0","0","1",0.025,6.1,"control","1"
"4",167,"1","1","0","0",0,6.1,"control","0"
"4",168,"1","1","1","1",0.025,6.125,"control","1"
"4",169,"1","0","0","1",0.025,6.15,"control","1"
"4",170,"1","1","0","0",0,6.15,"control","0"
"4",171,"1","0","0","1",0.025,6.175,"control","1"
"4",172,"1","1","0","0",0,6.175,"control","0"
"4",173,"1","0","0","1",0.025,6.2,"control","1"
"4",174,"1","1","0","0",0,6.2,"control","0"
"4",175,"1","0","0","1",0.025,6.225,"control","1"
"4",176,"1","0","0","1",0.025,6.25,"control","1"
"4",177,"1","1","0","0",0,6.25,"control","0"
"4",178,"1","1","0","0",0,6.25,"control","0"
"4",179,"1","1","0","0",0,6.25,"control","0"
"4",180,"1","1","0","0",0,6.25,"control","0"
"4",181,"1","0","1","0",0,6.25,"control","0"
"4",182,"1","0","0","1",0.025,6.275,"control","1"
"4",183,"1","1","0","0",0,6.275,"control","0"
"4",184,"1","0","1","0",0,6.275,"control","0"
"4",185,"1","1","0","0",0,6.275,"control","0"
"4",186,"1","1","1","1",0.025,6.3,"control","1"
"4",187,"1","1","1","1",0.025,6.325,"control","1"
"4",188,"1","1","1","1",0.025,6.35,"control","1"
"4",189,"1","0","1","0",0,6.35,"control","0"
"4",190,"1","0","1","0",0,6.35,"control","0"
"4",191,"1","0","0","1",0.025,6.375,"control","1"
"4",192,"1","1","0","0",0,6.375,"control","0"
"4",193,"1","1","1","1",0.025,6.4,"control","1"
"4",194,"1","0","1","0",0,6.4,"control","0"
"4",195,"1","0","1","0",0,6.4,"control","0"
"4",196,"1","1","0","0",0,6.4,"control","0"
"4",197,"1","0","1","0",0,6.4,"control","0"
"4",198,"1","1","0","0",0,6.4,"control","0"
"4",199,"1","0","1","0",0,6.4,"control","0"
"4",200,"1","1","1","1",0.025,6.425,"control","1"
"5",1,"0","0","0","1",0.025,4.025,"control","1"
"5",2,"0","1","1","1",0.025,4.05,"control","1"
"5",3,"0","0","0","1",0.025,4.075,"control","1"
"5",4,"0","0","1","0",0,4.075,"control","0"
"5",5,"0","1","1","1",0.025,4.1,"control","1"
"5",6,"0","0","1","0",0,4.1,"control","0"
"5",7,"0","1","1","1",0.025,4.125,"control","1"
"5",8,"0","1","1","1",0.025,4.15,"control","1"
"5",9,"0","1","1","1",0.025,4.175,"control","1"
"5",10,"0","0","1","0",0,4.175,"control","0"
"5",11,"0","0","1","0",0,4.175,"control","0"
"5",12,"0","0","1","0",0,4.175,"control","0"
"5",13,"0","1","1","1",0.025,4.2,"control","1"
"5",14,"0","0","1","0",0,4.2,"control","0"
"5",15,"0","0","0","1",0.025,4.225,"control","1"
"5",16,"0","1","1","1",0.025,4.25,"control","1"
"5",17,"0","0","1","0",0,4.25,"control","0"
"5",18,"0","1","1","1",0.025,4.275,"control","1"
"5",19,"0","0","1","0",0,4.275,"control","0"
"5",20,"0","0","1","0",0,4.275,"control","0"
"5",21,"0","0","0","1",0.025,4.3,"control","1"
"5",22,"0","0","0","1",0.025,4.325,"control","1"
"5",23,"0","1","0","0",0,4.325,"control","0"
"5",24,"0","0","1","0",0,4.325,"control","0"
"5",25,"0","0","0","1",0.025,4.35,"control","1"
"5",26,"0","1","1","1",0.025,4.375,"control","1"
"5",27,"0","1","0","0",0,4.375,"control","0"
"5",28,"0","1","1","1",0.025,4.4,"control","1"
"5",29,"0","0","1","0",0,4.4,"control","0"
"5",30,"0","1","0","0",0,4.4,"control","0"
"5",31,"0","1","1","1",0.025,4.425,"control","1"
"5",32,"0","0","0","1",0.025,4.45,"control","1"
"5",33,"0","1","0","0",0,4.45,"control","0"
"5",34,"0","0","0","1",0.025,4.475,"control","1"
"5",35,"0","1","0","0",0,4.475,"control","0"
"5",36,"0","0","1","0",0,4.475,"control","0"
"5",37,"0","1","1","1",0.025,4.5,"control","1"
"5",38,"0","0","0","1",0.025,4.525,"control","1"
"5",39,"0","1","0","0",0,4.525,"control","0"
"5",40,"0","0","0","1",0.025,4.55,"control","1"
"5",41,"0","1","1","1",0.025,4.575,"control","1"
"5",42,"0","1","1","1",0.025,4.6,"control","1"
"5",43,"0","0","0","1",0.025,4.625,"control","1"
"5",44,"0","0","0","1",0.025,4.65,"control","1"
"5",45,"0","0","0","1",0.025,4.675,"control","1"
"5",46,"0","0","0","1",0.025,4.7,"control","1"
"5",47,"0","1","0","0",0,4.7,"control","0"
"5",48,"0","0","1","0",0,4.7,"control","0"
"5",49,"0","1","1","1",0.025,4.725,"control","1"
"5",50,"0","0","0","1",0.025,4.75,"control","1"
"5",51,"0","0","0","1",0.025,4.775,"control","1"
"5",52,"0","0","0","1",0.025,4.8,"control","1"
"5",53,"0","1","0","0",0,4.8,"control","0"
"5",54,"0","1","1","1",0.025,4.825,"control","1"
"5",55,"0","1","1","1",0.025,4.85,"control","1"
"5",56,"0","1","0","0",0,4.85,"control","0"
"5",57,"0","0","0","1",0.025,4.875,"control","1"
"5",58,"0","0","0","1",0.025,4.9,"control","1"
"5",59,"0","1","1","1",0.025,4.925,"control","1"
"5",60,"0","1","1","1",0.025,4.95,"control","1"
"5",61,"0","0","0","1",0.025,4.975,"control","1"
"5",62,"0","1","0","0",0,4.975,"control","0"
"5",63,"0","1","0","0",0,4.975,"control","0"
"5",64,"0","1","1","1",0.025,5,"control","1"
"5",65,"0","1","1","1",0.025,5.025,"control","1"
"5",66,"0","1","0","0",0,5.025,"control","0"
"5",67,"0","1","1","1",0.025,5.05,"control","1"
"5",68,"0","1","1","1",0.025,5.075,"control","1"
"5",69,"0","1","0","0",0,5.075,"control","0"
"5",70,"0","0","0","1",0.025,5.1,"control","1"
"5",71,"0","1","0","0",0,5.1,"control","0"
"5",72,"0","1","1","1",0.025,5.125,"control","1"
"5",73,"0","1","1","1",0.025,5.15,"control","1"
"5",74,"0","0","0","1",0.025,5.175,"control","1"
"5",75,"0","0","0","1",0.025,5.2,"control","1"
"5",76,"0","0","0","1",0.025,5.225,"control","1"
"5",77,"0","0","0","1",0.025,5.25,"control","1"
"5",78,"0","0","0","1",0.025,5.275,"control","1"
"5",79,"0","1","0","0",0,5.275,"control","0"
"5",80,"0","0","0","1",0.025,5.3,"control","1"
"5",81,"0","1","0","0",0,5.3,"control","0"
"5",82,"0","1","1","1",0.025,5.325,"control","1"
"5",83,"0","1","0","0",0,5.325,"control","0"
"5",84,"0","0","0","1",0.025,5.35,"control","1"
"5",85,"0","1","1","1",0.025,5.375,"control","1"
"5",86,"0","0","0","1",0.025,5.4,"control","1"
"5",87,"0","1","1","1",0.025,5.425,"control","1"
"5",88,"0","0","0","1",0.025,5.45,"control","1"
"5",89,"0","1","1","1",0.025,5.475,"control","1"
"5",90,"0","0","1","0",0,5.475,"control","0"
"5",91,"0","0","0","1",0.025,5.5,"control","1"
"5",92,"0","1","1","1",0.025,5.525,"control","1"
"5",93,"0","0","0","1",0.025,5.55,"control","1"
"5",94,"0","0","0","1",0.025,5.575,"control","1"
"5",95,"0","1","1","1",0.025,5.6,"control","1"
"5",96,"0","0","0","1",0.025,5.625,"control","1"
"5",97,"0","0","0","1",0.025,5.65,"control","1"
"5",98,"0","1","1","1",0.025,5.675,"control","1"
"5",99,"0","1","1","1",0.025,5.7,"control","1"
"5",100,"0","0","0","1",0.025,5.725,"control","1"
"5",101,"1","0","0","1",0.025,5.75,"control","1"
"5",102,"1","1","0","0",0,5.75,"control","0"
"5",103,"1","0","1","0",0,5.75,"control","0"
"5",104,"1","1","1","1",0.025,5.775,"control","1"
"5",105,"1","0","1","0",0,5.775,"control","0"
"5",106,"1","0","0","1",0.025,5.8,"control","1"
"5",107,"1","1","0","0",0,5.8,"control","0"
"5",108,"1","0","1","0",0,5.8,"control","0"
"5",109,"1","0","1","0",0,5.8,"control","0"
"5",110,"1","0","0","1",0.025,5.825,"control","1"
"5",111,"1","1","0","0",0,5.825,"control","0"
"5",112,"1","1","1","1",0.025,5.85,"control","1"
"5",113,"1","1","1","1",0.025,5.875,"control","1"
"5",114,"1","0","0","1",0.025,5.9,"control","1"
"5",115,"1","1","1","1",0.025,5.925,"control","1"
"5",116,"1","1","1","1",0.025,5.95,"control","1"
"5",117,"1","1","1","1",0.025,5.975,"control","1"
"5",118,"1","1","1","1",0.025,6,"control","1"
"5",119,"1","0","0","1",0.025,6.025,"control","1"
"5",120,"1","0","0","1",0.025,6.05,"control","1"
"5",121,"1","0","0","1",0.025,6.075,"control","1"
"5",122,"1","1","0","0",0,6.075,"control","0"
"5",123,"1","1","1","1",0.025,6.1,"control","1"
"5",124,"1","1","0","0",0,6.1,"control","0"
"5",125,"1","0","0","1",0.025,6.125,"control","1"
"5",126,"1","1","1","1",0.025,6.15,"control","1"
"5",127,"1","1","1","1",0.025,6.175,"control","1"
"5",128,"1","1","1","1",0.025,6.2,"control","1"
"5",129,"1","1","1","1",0.025,6.225,"control","1"
"5",130,"1","0","0","1",0.025,6.25,"control","1"
"5",131,"1","1","0","0",0,6.25,"control","0"
"5",132,"1","0","0","1",0.025,6.275,"control","1"
"5",133,"1","0","0","1",0.025,6.3,"control","1"
"5",134,"1","1","1","1",0.025,6.325,"control","1"
"5",135,"1","0","1","0",0,6.325,"control","0"
"5",136,"1","1","1","1",0.025,6.35,"control","1"
"5",137,"1","1","0","0",0,6.35,"control","0"
"5",138,"1","1","1","1",0.025,6.375,"control","1"
"5",139,"1","0","0","1",0.025,6.4,"control","1"
"5",140,"1","0","0","1",0.025,6.425,"control","1"
"5",141,"1","0","0","1",0.025,6.45,"control","1"
"5",142,"1","0","0","1",0.025,6.475,"control","1"
"5",143,"1","1","1","1",0.025,6.5,"control","1"
"5",144,"1","0","0","1",0.025,6.525,"control","1"
"5",145,"1","0","0","1",0.025,6.55,"control","1"
"5",146,"1","1","0","0",0,6.55,"control","0"
"5",147,"1","0","0","1",0.025,6.575,"control","1"
"5",148,"1","1","1","1",0.025,6.6,"control","1"
"5",149,"1","1","1","1",0.025,6.625,"control","1"
"5",150,"1","0","1","0",0,6.625,"control","0"
"5",151,"1","1","1","1",0.025,6.65,"control","1"
"5",152,"1","0","0","1",0.025,6.675,"control","1"
"5",153,"1","0","0","1",0.025,6.7,"control","1"
"5",154,"1","0","0","1",0.025,6.725,"control","1"
